Station_ID,Date,Depth_m,pH_ctd_orig,Temperature_C,Salinity,Oxygen_umol_kg,Density_kg_m3,predicted_OmegaAragonite,predicted_pH,predicted_DIC_umol_kg,predicted_TA_umol_kg,bottle_OmegaAragonite,bottle_pH_insitu,bottle_pH_lab,bottle_DIC_umol_kg,bottle_TA_umol_kg,Year,Quarter,Month,pH_diff,Rep,Agency,lat,lon,seafloor_depth_m,dist_to_coast_km,monitoring,Season,cast_id
ABC_4,2021-07-26,22,8.2,15.52,33.388,254.06812121,24.616,2.38484482,8.06009512,2015.58907612,2234.19372978,NA,NA,NA,NA,NA,2021,3,7,0.13990487999999957,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,23,8.2,15.46,33.398,254.97765771,24.638,2.38238957,8.06124422,2015.86521401,2234.32325761,NA,NA,NA,NA,NA,2021,3,7,0.13875577999999855,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,24,8.2,15.39,33.406,253.14273341,24.658,2.36146465,8.05772647,2018.01423597,2234.38715278,NA,NA,NA,NA,NA,2021,3,7,0.14227352999999887,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,25,8.19,15.32,33.413,254.66247042,24.679,2.36141243,8.05984583,2017.81167269,2234.43098664,NA,NA,NA,NA,NA,2021,3,7,0.13015416999999907,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,26,8.19,15.23,33.42,254.65625734,24.704,2.34915398,8.05927595,2018.86599766,2234.4414836,NA,NA,NA,NA,NA,2021,3,7,0.13072404999999954,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,27,8.19,14.99,33.428,253.72646811,24.764,2.31091344,8.05619608,2022.05322981,2234.20099432,NA,NA,NA,NA,NA,2021,3,7,0.13380392000000008,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,28,8.19,14.88,33.425,254.02647005,24.784,2.29782627,8.05602007,2022.67827806,2233.90364664,NA,NA,NA,NA,NA,2021,3,7,0.13397992999999886,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,29,8.19,14.82,33.421,253.71904048,24.794,2.28784141,8.0551159,2023.31957273,2233.66998979,NA,NA,NA,NA,NA,2021,3,7,0.13488409999999895,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,30,8.18,14.78,33.417,254.93735094,24.8,2.28974306,8.05696309,2022.69534732,2233.47294884,NA,NA,NA,NA,NA,2021,3,7,0.12303690999999972,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,31,8.18,14.77,33.429,255.54450594,24.811,2.29203006,8.05794728,2022.72012369,2233.81131275,NA,NA,NA,NA,NA,2021,3,7,0.12205271999999923,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,32,8.18,14.76,33.445,255.54101498,24.825,2.29064826,8.05787971,2023.31006739,2234.27067521,NA,NA,NA,NA,NA,2021,3,7,0.1221202899999998,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,33,8.18,14.73,33.453,254.92789811,24.838,2.2828927,8.05663696,2024.29755317,2234.45704581,NA,NA,NA,NA,NA,2021,3,7,0.1233630399999992,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,34,8.18,14.7,33.47,254.92267448,24.859,2.27878531,8.05644202,2025.18299509,2234.91847372,NA,NA,NA,NA,NA,2021,3,7,0.12355797999999929,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,35,8.18,14.59,33.459,250.64996592,24.874,2.2384504,8.04834588,2028.89936343,2234.39593383,NA,NA,NA,NA,NA,2021,3,7,0.13165412000000032,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,36,8.17,14.43,33.444,244.54641577,24.895,2.18101873,8.03664978,2034.19912803,2233.64241121,NA,NA,NA,NA,NA,2021,3,7,0.13335022000000052,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,37,8.16,14.11,33.428,240.26463215,24.95,2.1139621,8.02687044,2039.63799872,2232.52290898,NA,NA,NA,NA,NA,2021,3,7,0.13312956000000042,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,38,8.15,13.94,33.431,238.12147331,24.988,2.07947689,8.02183336,2042.81432415,2232.30283255,NA,NA,NA,NA,NA,2021,3,7,0.1281666399999999,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,39,8.13,13.8,33.437,236.28427719,25.022,2.05085763,8.01751868,2045.60339055,2232.25144047,NA,NA,NA,NA,NA,2021,3,7,0.11248132000000055,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,40,8.12,13.53,33.439,226.21056098,25.079,1.95976291,7.99729484,2055.40136234,2231.82500274,NA,NA,NA,NA,NA,2021,3,7,0.12270515999999887,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,41,8.1,13.13,33.447,218.57036096,25.166,1.86786925,7.98001647,2064.76624298,2231.40354074,NA,NA,NA,NA,NA,2021,3,7,0.11998352999999984,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,42,8.08,12.93,33.452,217.0368452,25.21,1.83498811,7.97544756,2067.80766204,2231.24747625,NA,NA,NA,NA,NA,2021,3,7,0.10455243999999997,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,43,8.07,12.84,33.464,216.11688324,25.236,1.81903458,7.97295163,2069.61762058,2231.58218885,NA,NA,NA,NA,NA,2021,3,7,0.09704837000000044,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,44,8.06,12.76,33.471,214.28336925,25.258,1.79951085,7.96883433,2071.92937173,2231.73776239,NA,NA,NA,NA,NA,2021,3,7,0.09116567000000053,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,45,8.06,12.73,33.478,214.28127923,25.268,1.79584662,7.96856151,2072.36734278,2231.98060129,NA,NA,NA,NA,NA,2021,3,7,0.0914384900000007,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,46,8.05,12.69,33.483,212.44993394,25.28,1.78130065,7.9647881,2074.24435647,2232.12613001,NA,NA,NA,NA,NA,2021,3,7,0.0852119000000009,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,47,8.05,12.58,33.487,209.39676592,25.305,1.75196211,7.95807232,2077.59659357,2232.12244633,NA,NA,NA,NA,NA,2021,3,7,0.0919276800000004,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,48,8.04,12.48,33.487,205.73556865,25.323,1.72087879,7.9502634,2081.0976714,2231.96630146,NA,NA,NA,NA,NA,2021,3,7,0.08973659999999928,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,49,8.03,12.4,33.484,202.98945809,25.338,1.69714263,7.94432493,2083.79332199,2231.71023464,NA,NA,NA,NA,NA,2021,3,7,0.08567506999999974,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,50,8.02,12.34,33.483,202.07312037,25.348,1.68534157,7.94201044,2084.9140415,2231.57142545,NA,NA,NA,NA,NA,2021,3,7,0.07798955999999979,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,51,8.02,12.32,33.485,201.76754725,25.352,1.68141571,7.94123704,2085.31731085,2231.62809886,NA,NA,NA,NA,NA,2021,3,7,0.07876295999999972,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,52,8.02,12.3,33.487,201.46178003,25.357,1.67749309,7.94046244,2085.76498989,2231.68524069,NA,NA,NA,NA,NA,2021,3,7,0.07953755999999945,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,53,8.02,12.28,33.49,200.54606094,25.364,1.67043904,7.93853264,2086.75397394,2231.78727057,NA,NA,NA,NA,NA,2021,3,7,0.08146735999999954,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,54,8.01,12.2,33.492,197.1901979,25.381,1.6439197,7.93137118,2089.99912374,2231.75353606,NA,NA,NA,NA,NA,2021,3,7,0.0786288199999996,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,55,8,12.13,33.497,195.05353071,25.398,1.62493767,7.9265966,2092.34211633,2231.87277365,NA,NA,NA,NA,NA,2021,3,7,0.07340340000000012,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,56,8,12.09,33.506,194.13637737,25.413,1.61567914,7.92443802,2093.69124827,2232.22244708,NA,NA,NA,NA,NA,2021,3,7,0.0755619799999998,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,57,7.99,12.01,33.511,191.69450502,25.433,1.59417195,7.91894483,2096.40024608,2232.33643417,NA,NA,NA,NA,NA,2021,3,7,0.07105517000000017,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,58,7.99,11.89,33.515,187.42346807,25.457,1.55912078,7.90948792,2100.65678401,2232.35273662,NA,NA,NA,NA,NA,2021,3,7,0.0805120800000001,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,59,7.98,11.83,33.519,184.67780412,25.473,1.53868713,7.90355985,2103.42317403,2232.45710484,NA,NA,NA,NA,NA,2021,3,7,0.0764401500000007,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,60,7.97,11.76,33.521,181.32309129,25.487,1.51424112,7.89632345,2106.5584332,2232.45584826,NA,NA,NA,NA,NA,2021,3,7,0.07367655000000006,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,61,7.97,11.55,33.516,179.18376289,25.522,1.48061401,7.88981454,2109.73501253,2231.92628116,NA,NA,NA,NA,NA,2021,3,7,0.08018546000000004,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,62,7.96,11.41,33.528,178.26364989,25.556,1.46081816,7.8864291,2111.9578526,2232.32561654,NA,NA,NA,NA,NA,2021,3,7,0.0735709,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,63,7.95,11.36,33.548,175.82139894,25.582,1.44357856,7.88108316,2114.96560815,2233.25567866,NA,NA,NA,NA,NA,2021,3,7,0.06891683999999998,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,64,7.94,11.34,33.553,175.51548452,25.589,1.43993707,7.88025296,2115.51200985,2233.48121153,NA,NA,NA,NA,NA,2021,3,7,0.05974704000000042,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,65,7.94,11.34,33.556,175.21042846,25.591,1.4384683,7.87965609,2115.83175574,2233.63098252,NA,NA,NA,NA,NA,2021,3,7,0.06034391000000028,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,66,7.94,11.33,33.561,174.59997942,25.597,1.43444908,7.87834505,2116.56217407,2233.8693193,NA,NA,NA,NA,NA,2021,3,7,0.06165495000000032,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,67,7.94,11.31,33.57,172.76985435,25.608,1.42349641,7.87452722,2118.43694633,2234.29765016,NA,NA,NA,NA,NA,2021,3,7,0.06547278000000034,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,68,7.93,11.25,33.582,170.93810185,25.629,1.40829193,7.8702246,2120.76870016,2234.83853066,NA,NA,NA,NA,NA,2021,3,7,0.05977539999999948,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,69,7.93,11.23,33.586,170.32770043,25.635,1.40324158,7.86878743,2121.50107505,2235.02069788,NA,NA,NA,NA,NA,2021,3,7,0.06121256999999947,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,70,7.93,11.19,33.592,169.41178133,25.646,1.39461838,7.86650774,2122.69138398,2235.28623897,NA,NA,NA,NA,NA,2021,3,7,0.06349225999999941,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,71,7.92,11.17,33.596,169.10576486,25.654,1.39103892,7.86566507,2123.28597832,2235.47098255,NA,NA,NA,NA,NA,2021,3,7,0.05433492999999956,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,72,7.92,11.14,33.599,168.79991774,25.661,1.38640458,7.86470129,2123.83514606,2235.59657033,NA,NA,NA,NA,NA,2021,3,7,0.05529870999999975,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,73,7.92,11.13,33.604,167.88469297,25.668,1.38100473,7.86277689,2124.84444438,2235.84328028,NA,NA,NA,NA,NA,2021,3,7,0.0572231099999998,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,74,7.92,11.12,33.607,167.27482188,25.671,1.37705814,7.86145327,2125.4414552,2235.98815209,NA,NA,NA,NA,NA,2021,3,7,0.05854672999999977,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,75,7.92,11.12,33.609,166.96980628,25.673,1.37561284,7.86085191,2125.76286368,2236.09057577,NA,NA,NA,NA,NA,2021,3,7,0.059148089999999875,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,76,7.91,11.12,33.612,166.36010303,25.675,1.3727238,7.85964986,2126.31438602,2236.24421129,NA,NA,NA,NA,NA,2021,3,7,0.05035013999999993,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,77,7.91,11.1,33.615,166.05460471,25.68,1.36917539,7.85880259,2126.77311532,2236.38160757,NA,NA,NA,NA,NA,2021,3,7,0.05119741000000033,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,78,7.91,11.09,33.617,165.4445848,25.684,1.36524079,7.85747618,2127.4163967,2236.47626295,NA,NA,NA,NA,NA,2021,3,7,0.05252382000000022,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,79,7.91,11.06,33.623,163.61471315,25.695,1.35346327,7.85349235,2129.30158323,2236.76163438,NA,NA,NA,NA,NA,2021,3,7,0.05650765000000035,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,80,7.9,11.04,33.625,163.30939338,25.699,1.34994111,7.85264045,2129.71526429,2236.84969254,NA,NA,NA,NA,NA,2021,3,7,0.04735955000000036,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,81,7.9,11.03,33.627,163.00423492,25.702,1.34746377,7.8519126,2130.08318795,2236.9456361,NA,NA,NA,NA,NA,2021,3,7,0.0480874,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,82,7.9,11.02,33.629,162.39408167,25.707,1.34355394,7.85058094,2130.77337561,2237.04181388,NA,NA,NA,NA,NA,2021,3,7,0.04941905999999996,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,83,7.9,11,33.631,161.17457868,25.712,1.33575074,7.84791673,2131.924841,2237.13104311,NA,NA,NA,NA,NA,2021,3,7,0.05208327000000068,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,84,7.9,10.97,33.634,160.86880299,25.719,1.33121731,7.84693335,2132.47694377,2237.26576525,NA,NA,NA,NA,NA,2021,3,7,0.05306665000000077,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,85,7.9,10.94,33.636,160.86770515,25.726,1.32811491,7.84655314,2132.79853052,2237.34927556,NA,NA,NA,NA,NA,2021,3,7,0.05344686000000021,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,86,7.89,10.92,33.64,160.56193572,25.733,1.32462243,7.84569412,2133.35089086,2237.54502722,NA,NA,NA,NA,NA,2021,3,7,0.044305879999999576,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,87,7.89,10.9,33.644,159.64683141,25.74,1.31829339,7.8436238,2134.36513956,2237.74171574,NA,NA,NA,NA,NA,2021,3,7,0.04637620000000009,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,88,7.89,10.88,33.648,158.7317396,25.747,1.31197711,7.84155102,2135.37990153,2237.93934112,NA,NA,NA,NA,NA,2021,3,7,0.048448979999999864,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,89,7.89,10.85,33.662,156.90128751,25.763,1.30040005,7.83752615,2137.50316552,2238.65987811,NA,NA,NA,NA,NA,2021,3,7,0.05247384999999927,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,90,7.88,10.82,33.663,155.98638702,25.769,1.2931041,7.83531756,2138.47340381,2238.69674376,NA,NA,NA,NA,NA,2021,3,7,0.04468243999999988,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,91,7.88,10.75,33.666,155.9842581,25.783,1.2859859,7.83440798,2139.11932072,2238.81971541,NA,NA,NA,NA,NA,2021,3,7,0.045592019999999955,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,92,7.88,10.73,33.671,155.9830416,25.791,1.28394935,7.83414688,2139.48841716,2239.0769258,NA,NA,NA,NA,NA,2021,3,7,0.0458531200000003,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,93,7.88,10.7,33.676,155.37252111,25.799,1.27809897,7.83253774,2140.3206715,2239.33075941,NA,NA,NA,NA,NA,2021,3,7,0.047462259999999645,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,94,7.88,10.68,33.686,154.45675824,25.811,1.27187276,7.83044533,2141.56978674,2239.85954572,NA,NA,NA,NA,NA,2021,3,7,0.04955467000000002,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,95,7.87,10.64,33.704,151.71181651,25.832,1.25528239,7.82442234,2144.62778689,2240.81609994,NA,NA,NA,NA,NA,2021,3,7,0.045577660000000186,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,96,7.87,10.6,33.723,149.88074896,25.854,1.24293367,7.8202185,2147.04007459,2241.83534251,NA,NA,NA,NA,NA,2021,3,7,0.04978149999999992,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,97,7.86,10.58,33.743,147.74556286,25.873,1.2312276,7.8156634,2149.54870513,2242.9192256,NA,NA,NA,NA,NA,2021,3,7,0.04433660000000028,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,98,7.86,10.55,33.76,146.21984715,25.891,1.22133909,7.81219133,2151.54863005,2243.84469109,NA,NA,NA,NA,NA,2021,3,7,0.04780867000000022,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,99,7.85,10.53,33.764,145.91422684,25.898,1.21799028,7.81130455,2152.1071187,2244.06409843,NA,NA,NA,NA,NA,2021,3,7,0.03869544999999963,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_4,2021-07-26,100,7.85,10.52,33.768,145.30427346,25.903,1.21424647,7.80994088,2152.80551974,2244.28360353,NA,NA,NA,NA,NA,2021,3,7,0.04005911999999956,1,ABC,33.935232,-119.036068,817,14.4,OA Impacts,Summer,ABC_ABC_4_2021-07-26
ABC_1,2021-07-27,1,8.23,19.65,33.583,262.51972219,23.771,3.00981855,8.09768523,1974.35758783,2243.28338496,NA,NA,NA,NA,NA,2021,3,7,0.1323147700000007,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,2,8.23,19.6,33.583,263.43188625,23.785,3.00989887,8.09867296,1974.322617,2243.23341827,NA,NA,NA,NA,NA,2021,3,7,0.1313270400000004,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,3,8.23,19.42,33.579,262.20012442,23.827,2.97552776,8.09592929,1976.90858885,2243.04308891,NA,NA,NA,NA,NA,2021,3,7,0.1340707099999996,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,4,8.23,19.18,33.572,260.04897503,23.884,2.92610537,8.09150018,1980.75187712,2242.7695044,NA,NA,NA,NA,NA,2021,3,7,0.13849981999999983,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,5,8.22,18.8,33.56,261.55260431,23.972,2.88492998,8.09145604,1983.39723235,2242.2903704,NA,NA,NA,NA,NA,2021,3,7,0.12854396,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,6,8.22,18.63,33.554,261.54340918,24.008,2.86137362,8.09046578,1984.90525598,2242.05416083,NA,NA,NA,NA,NA,2021,3,7,0.12953422000000003,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,7,8.22,18.56,33.555,261.23312217,24.028,2.84943086,8.08960894,1985.95298477,2241.97996901,NA,NA,NA,NA,NA,2021,3,7,0.1303910600000009,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,8,8.22,18.54,33.558,260.62123737,24.034,2.8421953,8.08859634,1986.62440034,2241.97999846,NA,NA,NA,NA,NA,2021,3,7,0.13140366000000014,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,9,8.22,18.54,33.562,260.00961365,24.039,2.83772283,8.08769947,1987.25415878,2242.01105862,NA,NA,NA,NA,NA,2021,3,7,0.1323005300000002,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,10,8.22,18.53,33.566,259.70317001,24.044,2.83410669,8.0871914,1987.67404031,2242.03113004,NA,NA,NA,NA,NA,2021,3,7,0.1328086000000006,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,11,8.22,18.44,33.567,260.00250447,24.067,2.82390765,8.08710389,1988.42881672,2241.94058187,NA,NA,NA,NA,NA,2021,3,7,0.1328961100000008,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,12,8.22,18.4,33.569,259.38963702,24.077,2.81395058,8.0859653,1989.26939425,2241.91403067,NA,NA,NA,NA,NA,2021,3,7,0.13403470000000084,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,13,8.22,18.37,33.57,258.77703423,24.086,2.80538449,8.08488311,1990.06846191,2241.89035185,NA,NA,NA,NA,NA,2021,3,7,0.13511689000000082,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,14,8.22,18.31,33.572,259.68820815,24.103,2.80374231,8.08587739,1990.14995955,2241.84404819,NA,NA,NA,NA,NA,2021,3,7,0.13412261000000036,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
ABC_1,2021-07-27,15,8.22,18.24,33.573,259.37849269,24.121,2.79188316,8.0850058,1991.11640412,2241.77910785,NA,NA,NA,NA,NA,2021,3,7,0.13499420000000129,1,ABC,34.1198979,-119.4049393,230,11.4,OA Impacts,Summer,ABC_ABC_1_2021-07-27
